"sicbl22_code","date","name","value"
"E38000204","August 2022","Percentage_Recovery","53"
"E38000204","August 2022","Percentage_ReliableRecovery","46"
"E38000021","August 2022","Count_ReferralsReceived","790"
"E38000021","August 2022","Count_AccessingServices","560"
"E38000021","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","91"
"E38000021","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"E38000021","August 2022","Count_EndedReferrals","855"
"E38000021","August 2022","Count_FinishedCourseTreatment","365"
"E38000021","August 2022","Percentage_Deterioration","5"
"E38000021","August 2022","Percentage_Improvement","69"
"E38000021","August 2022","Count_Deterioration","20"
"E38000021","August 2022","Percentage_Recovery","48"
"E38000021","August 2022","Percentage_ReliableRecovery","46"
"E38000136","August 2022","Count_ReferralsReceived","1280"
"E38000136","August 2022","Count_AccessingServices","1020"
"E38000136","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","99"
"E38000136","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000136","August 2022","Count_EndedReferrals","1460"
"E38000136","August 2022","Count_FinishedCourseTreatment","735"
"E38000136","August 2022","Percentage_Deterioration","7"
"E38000136","August 2022","Percentage_Improvement","68"
"E38000136","August 2022","Count_Deterioration","50"
"E38000136","August 2022","Percentage_Recovery","49"
"E38000136","August 2022","Percentage_ReliableRecovery","46"
"E38000137","August 2022","Count_ReferralsReceived","700"
"E38000137","August 2022","Count_AccessingServices","445"
"E38000137","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","91"
"E38000137","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000137","August 2022","Count_EndedReferrals","635"
"E38000137","August 2022","Count_FinishedCourseTreatment","330"
"E38000137","August 2022","Percentage_Deterioration","4"
"E38000137","August 2022","Percentage_Improvement","68"
"E38000137","August 2022","Count_Deterioration","10"
"E38000137","August 2022","Percentage_Recovery","50"
"E38000137","August 2022","Percentage_ReliableRecovery","46"
"E38000045","August 2022","Count_ReferralsReceived","2045"
"E38000045","August 2022","Count_AccessingServices","1365"
"E38000045","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","98"
"E38000045","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000045","August 2022","Count_EndedReferrals","2060"
"E38000045","August 2022","Count_FinishedCourseTreatment","1005"
"E38000045","August 2022","Percentage_Deterioration","7"
"E38000045","August 2022","Percentage_Improvement","68"
"E38000045","August 2022","Count_Deterioration","75"
"E38000045","August 2022","Percentage_Recovery","51"
"E38000045","August 2022","Percentage_ReliableRecovery","48"
"E38000062","August 2022","Count_ReferralsReceived","1450"
"E38000062","August 2022","Count_AccessingServices","1140"
"E38000062","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","99"
"E38000062","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000062","August 2022","Count_EndedReferrals","1505"
"E38000062","August 2022","Count_FinishedCourseTreatment","605"
"E38000062","August 2022","Percentage_Deterioration","6"
"E38000062","August 2022","Percentage_Improvement","66"
"E38000062","August 2022","Count_Deterioration","35"
"E38000062","August 2022","Percentage_Recovery","50"
"E38000062","August 2022","Percentage_ReliableRecovery","46"
"E38000089","August 2022","Count_ReferralsReceived","1010"
"E38000089","August 2022","Count_AccessingServices","880"
"E38000089","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","89"
"E38000089","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","98"
"E38000089","August 2022","Count_EndedReferrals","1275"
"E38000089","August 2022","Count_FinishedCourseTreatment","665"
"E38000089","August 2022","Percentage_Deterioration","7"
"E38000089","August 2022","Percentage_Improvement","69"
"E38000089","August 2022","Count_Deterioration","45"
"E38000089","August 2022","Percentage_Recovery","38"
"E38000089","August 2022","Percentage_ReliableRecovery","37"
"E38000150","August 2022","Count_ReferralsReceived","1145"
"E38000150","August 2022","Count_AccessingServices","705"
"E38000150","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","57"
"E38000150","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","98"
"E38000150","August 2022","Count_EndedReferrals","1125"
"E38000150","August 2022","Count_FinishedCourseTreatment","500"
"E38000150","August 2022","Percentage_Deterioration","4"
"E38000150","August 2022","Percentage_Improvement","73"
"E38000150","August 2022","Count_Deterioration","20"
"E38000150","August 2022","Percentage_Recovery","56"
"E38000150","August 2022","Percentage_ReliableRecovery","52"
"E38000208","August 2022","Count_ReferralsReceived","965"
"E38000208","August 2022","Count_AccessingServices","770"
"E38000208","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","87"
"E38000208","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","98"
"E38000208","August 2022","Count_EndedReferrals","1190"
"E38000208","August 2022","Count_FinishedCourseTreatment","520"
"E38000208","August 2022","Percentage_Deterioration","5"
"E38000208","August 2022","Percentage_Improvement","62"
"E38000208","August 2022","Count_Deterioration","25"
"E38000208","August 2022","Percentage_Recovery","43"
"E38000208","August 2022","Percentage_ReliableRecovery","41"
"E38000212","August 2022","Count_ReferralsReceived","1265"
"E38000212","August 2022","Count_AccessingServices","740"
"E38000212","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","99"
"E38000212","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000212","August 2022","Count_EndedReferrals","870"
"E38000212","August 2022","Count_FinishedCourseTreatment","440"
"E38000212","August 2022","Percentage_Deterioration","5"
"E38000212","August 2022","Percentage_Improvement","74"
"E38000212","August 2022","Count_Deterioration","20"
"E38000212","August 2022","Percentage_Recovery","52"
"E38000212","August 2022","Percentage_ReliableRecovery","52"
"E38000217","August 2022","Count_ReferralsReceived","3410"
"E38000217","August 2022","Count_AccessingServices","2140"
"E38000217","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","77"
"E38000217","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","94"
"E38000217","August 2022","Count_EndedReferrals","3470"
"E38000217","August 2022","Count_FinishedCourseTreatment","590"
"E38000217","August 2022","Percentage_Deterioration","6"
"E38000217","August 2022","Percentage_Improvement","61"
"E38000217","August 2022","Count_Deterioration","35"
"E38000217","August 2022","Percentage_Recovery","47"
"E38000217","August 2022","Percentage_ReliableRecovery","43"
"E38000223","August 2022","Count_ReferralsReceived","1140"
"E38000223","August 2022","Count_AccessingServices","875"
"E38000223","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","99"
"E38000223","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000223","August 2022","Count_EndedReferrals","1130"
"E38000223","August 2022","Count_FinishedCourseTreatment","675"
"E38000223","August 2022","Percentage_Deterioration","5"
"E38000223","August 2022","Percentage_Improvement","66"
"E38000223","August 2022","Count_Deterioration","30"
"E38000223","August 2022","Percentage_Recovery","49"
"E38000223","August 2022","Percentage_ReliableRecovery","47"
"E38000221","August 2022","Count_ReferralsReceived","1175"
"E38000221","August 2022","Count_AccessingServices","800"
"E38000221","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","96"
"E38000221","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000221","August 2022","Count_EndedReferrals","1170"
"E38000221","August 2022","Count_FinishedCourseTreatment","635"
"E38000221","August 2022","Percentage_Deterioration","5"
"E38000221","August 2022","Percentage_Improvement","65"
"E38000221","August 2022","Count_Deterioration","35"
"E38000221","August 2022","Percentage_Recovery","50"
"E38000221","August 2022","Percentage_ReliableRecovery","47"
"E38000222","August 2022","Count_ReferralsReceived","2345"
"E38000222","August 2022","Count_AccessingServices","1735"
"E38000222","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","96"
"E38000222","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000222","August 2022","Count_EndedReferrals","2310"
"E38000222","August 2022","Count_FinishedCourseTreatment","1115"
"E38000222","August 2022","Percentage_Deterioration","5"
"E38000222","August 2022","Percentage_Improvement","72"
"E38000222","August 2022","Count_Deterioration","60"
"E38000222","August 2022","Percentage_Recovery","51"
"E38000222","August 2022","Percentage_ReliableRecovery","48"
"E38000258","August 2022","Count_ReferralsReceived","3530"
"E38000258","August 2022","Count_AccessingServices","2255"
"E38000258","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","66"
"E38000258","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","83"
"E38000258","August 2022","Count_EndedReferrals","3270"
"E38000258","August 2022","Count_FinishedCourseTreatment","990"
"E38000258","August 2022","Percentage_Deterioration","4"
"E38000258","August 2022","Percentage_Improvement","65"
"E38000258","August 2022","Count_Deterioration","45"
"E38000258","August 2022","Percentage_Recovery","46"
"E38000258","August 2022","Percentage_ReliableRecovery","44"
"E38000225","August 2022","Count_ReferralsReceived","2690"
"E38000225","August 2022","Count_AccessingServices","2935"
"E38000225","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","84"
"E38000225","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","98"
"E38000225","August 2022","Count_EndedReferrals","3430"
"E38000225","August 2022","Count_FinishedCourseTreatment","545"
"E38000225","August 2022","Percentage_Deterioration","8"
"E38000225","August 2022","Percentage_Improvement","62"
"E38000225","August 2022","Count_Deterioration","45"
"E38000225","August 2022","Percentage_Recovery","43"
"E38000225","August 2022","Percentage_ReliableRecovery","40"
"E38000261","August 2022","Count_ReferralsReceived","3715"
"E38000261","August 2022","Count_AccessingServices","2650"
"E38000261","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","65"
"E38000261","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000261","August 2022","Count_EndedReferrals","3710"
"E38000261","August 2022","Count_FinishedCourseTreatment","1985"
"E38000261","August 2022","Percentage_Deterioration","5"
"E38000261","August 2022","Percentage_Improvement","65"
"E38000261","August 2022","Count_Deterioration","95"
"E38000261","August 2022","Percentage_Recovery","47"
"E38000261","August 2022","Percentage_ReliableRecovery","43"
"E38000230","August 2022","Count_ReferralsReceived","3245"
"E38000230","August 2022","Count_AccessingServices","2265"
"E38000230","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","90"
"E38000230","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000230","August 2022","Count_EndedReferrals","3175"
"E38000230","August 2022","Count_FinishedCourseTreatment","1260"
"E38000230","August 2022","Percentage_Deterioration","5"
"E38000230","August 2022","Percentage_Improvement","66"
"E38000230","August 2022","Count_Deterioration","70"
"E38000230","August 2022","Percentage_Recovery","53"
"E38000230","August 2022","Percentage_ReliableRecovery","49"
"E38000247","August 2022","Count_ReferralsReceived","1815"
"E38000247","August 2022","Count_AccessingServices","1235"
"E38000247","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","63"
"E38000247","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","83"
"E38000247","August 2022","Count_EndedReferrals","1970"
"E38000247","August 2022","Count_FinishedCourseTreatment","525"
"E38000247","August 2022","Percentage_Deterioration","6"
"E38000247","August 2022","Percentage_Improvement","64"
"E38000247","August 2022","Count_Deterioration","35"
"E38000247","August 2022","Percentage_Recovery","46"
"E38000247","August 2022","Percentage_ReliableRecovery","44"
"E38000236","August 2022","Count_ReferralsReceived","1025"
"E38000236","August 2022","Count_AccessingServices","1040"
"E38000236","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","60"
"E38000236","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","74"
"E38000236","August 2022","Count_EndedReferrals","1790"
"E38000236","August 2022","Count_FinishedCourseTreatment","320"
"E38000236","August 2022","Percentage_Deterioration","6"
"E38000236","August 2022","Percentage_Improvement","65"
"E38000236","August 2022","Count_Deterioration","20"
"E38000236","August 2022","Percentage_Recovery","51"
"E38000236","August 2022","Percentage_ReliableRecovery","48"
"E38000239","August 2022","Count_ReferralsReceived","2745"
"E38000239","August 2022","Count_AccessingServices","1705"
"E38000239","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","93"
"E38000239","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000239","August 2022","Count_EndedReferrals","2925"
"E38000239","August 2022","Count_FinishedCourseTreatment","1230"
"E38000239","August 2022","Percentage_Deterioration","4"
"E38000239","August 2022","Percentage_Improvement","68"
"E38000239","August 2022","Count_Deterioration","55"
"E38000239","August 2022","Percentage_Recovery","51"
"E38000239","August 2022","Percentage_ReliableRecovery","48"
"E38000233","August 2022","Count_ReferralsReceived","1215"
"E38000233","August 2022","Count_AccessingServices","1110"
"E38000233","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","92"
"E38000233","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","98"
"E38000233","August 2022","Count_EndedReferrals","1225"
"E38000233","August 2022","Count_FinishedCourseTreatment","595"
"E38000233","August 2022","Percentage_Deterioration","6"
"E38000233","August 2022","Percentage_Improvement","65"
"E38000233","August 2022","Count_Deterioration","35"
"E38000233","August 2022","Percentage_Recovery","49"
"E38000233","August 2022","Percentage_ReliableRecovery","47"
"E38000232","August 2022","Count_ReferralsReceived","1055"
"E38000232","August 2022","Count_AccessingServices","620"
"E38000232","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","81"
"E38000232","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"E38000232","August 2022","Count_EndedReferrals","1395"
"E38000232","August 2022","Count_FinishedCourseTreatment","380"
"E38000232","August 2022","Percentage_Deterioration","3"
"E38000232","August 2022","Percentage_Improvement","73"
"E38000232","August 2022","Count_Deterioration","10"
"E38000232","August 2022","Percentage_Recovery","51"
"E38000232","August 2022","Percentage_ReliableRecovery","48"
"E38000245","August 2022","Count_ReferralsReceived","4430"
"E38000245","August 2022","Count_AccessingServices","3230"
"E38000245","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","94"
"E38000245","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"E38000245","August 2022","Count_EndedReferrals","4410"
"E38000245","August 2022","Count_FinishedCourseTreatment","1860"
"E38000245","August 2022","Percentage_Deterioration","6"
"E38000245","August 2022","Percentage_Improvement","65"
"E38000245","August 2022","Count_Deterioration","115"
"E38000245","August 2022","Percentage_Recovery","52"
"E38000245","August 2022","Percentage_ReliableRecovery","48"
"E38000241","August 2022","Count_ReferralsReceived","755"
"E38000241","August 2022","Count_AccessingServices","570"
"E38000241","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","98"
"E38000241","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000241","August 2022","Count_EndedReferrals","755"
"E38000241","August 2022","Count_FinishedCourseTreatment","390"
"E38000241","August 2022","Percentage_Deterioration","4"
"E38000241","August 2022","Percentage_Improvement","71"
"E38000241","August 2022","Count_Deterioration","15"
"E38000241","August 2022","Percentage_Recovery","56"
"E38000241","August 2022","Percentage_ReliableRecovery","54"
"E38000243","August 2022","Count_ReferralsReceived","3010"
"E38000243","August 2022","Count_AccessingServices","2305"
"E38000243","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","77"
"E38000243","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000243","August 2022","Count_EndedReferrals","3275"
"E38000243","August 2022","Count_FinishedCourseTreatment","1675"
"E38000243","August 2022","Percentage_Deterioration","4"
"E38000243","August 2022","Percentage_Improvement","68"
"E38000243","August 2022","Count_Deterioration","65"
"E38000243","August 2022","Percentage_Recovery","50"
"E38000243","August 2022","Percentage_ReliableRecovery","48"
"E38000248","August 2022","Count_ReferralsReceived","1845"
"E38000248","August 2022","Count_AccessingServices","1220"
"E38000248","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","98"
"E38000248","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000248","August 2022","Count_EndedReferrals","1845"
"E38000248","August 2022","Count_FinishedCourseTreatment","730"
"E38000248","August 2022","Percentage_Deterioration","3"
"E38000248","August 2022","Percentage_Improvement","74"
"E38000248","August 2022","Count_Deterioration","25"
"E38000248","August 2022","Percentage_Recovery","57"
"E38000248","August 2022","Percentage_ReliableRecovery","54"
"E38000238","August 2022","Count_ReferralsReceived","2005"
"E38000238","August 2022","Count_AccessingServices","1155"
"E38000238","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","96"
"E38000238","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000238","August 2022","Count_EndedReferrals","2030"
"E38000238","August 2022","Count_FinishedCourseTreatment","825"
"E38000238","August 2022","Percentage_Deterioration","5"
"E38000238","August 2022","Percentage_Improvement","68"
"E38000238","August 2022","Count_Deterioration","45"
"E38000238","August 2022","Percentage_Recovery","51"
"E38000238","August 2022","Percentage_ReliableRecovery","48"
"E38000244","August 2022","Count_ReferralsReceived","4435"
"E38000244","August 2022","Count_AccessingServices","3290"
"E38000244","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","90"
"E38000244","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"E38000244","August 2022","Count_EndedReferrals","5125"
"E38000244","August 2022","Count_FinishedCourseTreatment","2410"
"E38000244","August 2022","Percentage_Deterioration","6"
"E38000244","August 2022","Percentage_Improvement","65"
"E38000244","August 2022","Count_Deterioration","150"
"E38000244","August 2022","Percentage_Recovery","51"
"E38000244","August 2022","Percentage_ReliableRecovery","48"
"E38000262","August 2022","Count_ReferralsReceived","1565"
"E38000262","August 2022","Count_AccessingServices","1225"
"E38000262","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","95"
"E38000262","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"E38000262","August 2022","Count_EndedReferrals","1765"
"E38000262","August 2022","Count_FinishedCourseTreatment","815"
"E38000262","August 2022","Percentage_Deterioration","6"
"E38000262","August 2022","Percentage_Improvement","64"
"E38000262","August 2022","Count_Deterioration","50"
"E38000262","August 2022","Percentage_Recovery","49"
"E38000262","August 2022","Percentage_ReliableRecovery","46"
"E38000234","August 2022","Count_ReferralsReceived","1325"
"E38000234","August 2022","Count_AccessingServices","735"
"E38000234","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","100"
"E38000234","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000234","August 2022","Count_EndedReferrals","1415"
"E38000234","August 2022","Count_FinishedCourseTreatment","650"
"E38000234","August 2022","Percentage_Deterioration","8"
"E38000234","August 2022","Percentage_Improvement","63"
"E38000234","August 2022","Count_Deterioration","50"
"E38000234","August 2022","Percentage_Recovery","52"
"E38000234","August 2022","Percentage_ReliableRecovery","48"
"E38000237","August 2022","Count_ReferralsReceived","4400"
"E38000237","August 2022","Count_AccessingServices","2850"
"E38000237","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","86"
"E38000237","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"E38000237","August 2022","Count_EndedReferrals","4675"
"E38000237","August 2022","Count_FinishedCourseTreatment","1755"
"E38000237","August 2022","Percentage_Deterioration","6"
"E38000237","August 2022","Percentage_Improvement","67"
"E38000237","August 2022","Count_Deterioration","100"
"E38000237","August 2022","Percentage_Recovery","47"
"E38000237","August 2022","Percentage_ReliableRecovery","45"
"E38000246","August 2022","Count_ReferralsReceived","2620"
"E38000246","August 2022","Count_AccessingServices","1770"
"E38000246","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","93"
"E38000246","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000246","August 2022","Count_EndedReferrals","2660"
"E38000246","August 2022","Count_FinishedCourseTreatment","1440"
"E38000246","August 2022","Percentage_Deterioration","5"
"E38000246","August 2022","Percentage_Improvement","66"
"E38000246","August 2022","Count_Deterioration","75"
"E38000246","August 2022","Percentage_Recovery","50"
"E38000246","August 2022","Percentage_ReliableRecovery","46"
"E38000231","August 2022","Count_ReferralsReceived","1235"
"E38000231","August 2022","Count_AccessingServices","1045"
"E38000231","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","90"
"E38000231","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"E38000231","August 2022","Count_EndedReferrals","1310"
"E38000231","August 2022","Count_FinishedCourseTreatment","635"
"E38000231","August 2022","Percentage_Deterioration","9"
"E38000231","August 2022","Percentage_Improvement","53"
"E38000231","August 2022","Count_Deterioration","60"
"E38000231","August 2022","Percentage_Recovery","32"
"E38000231","August 2022","Percentage_ReliableRecovery","30"
"E38000240","August 2022","Count_ReferralsReceived","4220"
"E38000240","August 2022","Count_AccessingServices","2780"
"E38000240","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","85"
"E38000240","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","98"
"E38000240","August 2022","Count_EndedReferrals","5030"
"E38000240","August 2022","Count_FinishedCourseTreatment","1585"
"E38000240","August 2022","Percentage_Deterioration","7"
"E38000240","August 2022","Percentage_Improvement","65"
"E38000240","August 2022","Count_Deterioration","110"
"E38000240","August 2022","Percentage_Recovery","48"
"E38000240","August 2022","Percentage_ReliableRecovery","45"
"E38000235","August 2022","Count_ReferralsReceived","1140"
"E38000235","August 2022","Count_AccessingServices","880"
"E38000235","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","91"
"E38000235","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000235","August 2022","Count_EndedReferrals","1230"
"E38000235","August 2022","Count_FinishedCourseTreatment","615"
"E38000235","August 2022","Percentage_Deterioration","4"
"E38000235","August 2022","Percentage_Improvement","66"
"E38000235","August 2022","Count_Deterioration","25"
"E38000235","August 2022","Percentage_Recovery","49"
"E38000235","August 2022","Percentage_ReliableRecovery","47"
"E38000101","August 2022","Count_ReferralsReceived","1270"
"E38000101","August 2022","Count_AccessingServices","900"
"E38000101","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","93"
"E38000101","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","98"
"E38000101","August 2022","Count_EndedReferrals","1490"
"E38000101","August 2022","Count_FinishedCourseTreatment","770"
"E38000101","August 2022","Percentage_Deterioration","9"
"E38000101","August 2022","Percentage_Improvement","59"
"E38000101","August 2022","Count_Deterioration","65"
"E38000101","August 2022","Percentage_Recovery","32"
"E38000101","August 2022","Percentage_ReliableRecovery","31"
"E38000127","August 2022","Count_ReferralsReceived","395"
"E38000127","August 2022","Count_AccessingServices","260"
"E38000127","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","95"
"E38000127","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"E38000127","August 2022","Count_EndedReferrals","385"
"E38000127","August 2022","Count_FinishedCourseTreatment","165"
"E38000127","August 2022","Percentage_Deterioration","6"
"E38000127","August 2022","Percentage_Improvement","63"
"E38000127","August 2022","Count_Deterioration","10"
"E38000127","August 2022","Percentage_Recovery","52"
"E38000127","August 2022","Percentage_ReliableRecovery","49"
"E38000007","August 2022","Count_ReferralsReceived","730"
"E38000007","August 2022","Count_AccessingServices","445"
"E38000007","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","100"
"E38000007","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000007","August 2022","Count_EndedReferrals","685"
"E38000007","August 2022","Count_FinishedCourseTreatment","325"
"E38000007","August 2022","Percentage_Deterioration","7"
"E38000007","August 2022","Percentage_Improvement","66"
"E38000007","August 2022","Count_Deterioration","20"
"E38000007","August 2022","Percentage_Recovery","54"
"E38000007","August 2022","Percentage_ReliableRecovery","49"
"E38000030","August 2022","Count_ReferralsReceived","450"
"E38000030","August 2022","Count_AccessingServices","315"
"E38000030","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","100"
"E38000030","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000030","August 2022","Count_EndedReferrals","475"
"E38000030","August 2022","Count_FinishedCourseTreatment","230"
"E38000030","August 2022","Percentage_Deterioration","6"
"E38000030","August 2022","Percentage_Improvement","66"
"E38000030","August 2022","Count_Deterioration","15"
"E38000030","August 2022","Percentage_Recovery","54"
"E38000030","August 2022","Percentage_ReliableRecovery","51"
"E38000168","August 2022","Count_ReferralsReceived","705"
"E38000168","August 2022","Count_AccessingServices","415"
"E38000168","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","99"
"E38000168","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000168","August 2022","Count_EndedReferrals","540"
"E38000168","August 2022","Count_FinishedCourseTreatment","190"
"E38000168","August 2022","Percentage_Deterioration","6"
"E38000168","August 2022","Percentage_Improvement","71"
"E38000168","August 2022","Count_Deterioration","10"
"E38000168","August 2022","Percentage_Recovery","57"
"E38000168","August 2022","Percentage_ReliableRecovery","55"
"E38000255","August 2022","Count_ReferralsReceived","5845"
"E38000255","August 2022","Count_AccessingServices","4135"
"E38000255","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","98"
"E38000255","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000255","August 2022","Count_EndedReferrals","6075"
"E38000255","August 2022","Count_FinishedCourseTreatment","2380"
"E38000255","August 2022","Percentage_Deterioration","7"
"E38000255","August 2022","Percentage_Improvement","68"
"E38000255","August 2022","Count_Deterioration","160"
"E38000255","August 2022","Percentage_Recovery","52"
"E38000255","August 2022","Percentage_ReliableRecovery","49"
"E38000251","August 2022","Count_ReferralsReceived","1435"
"E38000251","August 2022","Count_AccessingServices","1155"
"E38000251","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","86"
"E38000251","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"E38000251","August 2022","Count_EndedReferrals","1965"
"E38000251","August 2022","Count_FinishedCourseTreatment","745"
"E38000251","August 2022","Percentage_Deterioration","4"
"E38000251","August 2022","Percentage_Improvement","67"
"E38000251","August 2022","Count_Deterioration","35"
"E38000251","August 2022","Percentage_Recovery","47"
"E38000251","August 2022","Percentage_ReliableRecovery","44"
"E38000259","August 2022","Count_ReferralsReceived","2660"
"E38000259","August 2022","Count_AccessingServices","1975"
"E38000259","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","88"
"E38000259","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","98"
"E38000259","August 2022","Count_EndedReferrals","2610"
"E38000259","August 2022","Count_FinishedCourseTreatment","1185"
"E38000259","August 2022","Percentage_Deterioration","7"
"E38000259","August 2022","Percentage_Improvement","65"
"E38000259","August 2022","Count_Deterioration","80"
"E38000259","August 2022","Percentage_Recovery","43"
"E38000259","August 2022","Percentage_ReliableRecovery","41"
"E38000252","August 2022","Count_ReferralsReceived","1695"
"E38000252","August 2022","Count_AccessingServices","1245"
"E38000252","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","95"
"E38000252","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000252","August 2022","Count_EndedReferrals","1695"
"E38000252","August 2022","Count_FinishedCourseTreatment","905"
"E38000252","August 2022","Percentage_Deterioration","6"
"E38000252","August 2022","Percentage_Improvement","65"
"E38000252","August 2022","Count_Deterioration","50"
"E38000252","August 2022","Percentage_Recovery","48"
"E38000252","August 2022","Percentage_ReliableRecovery","46"
"E38000253","August 2022","Count_ReferralsReceived","3450"
"E38000253","August 2022","Count_AccessingServices","2400"
