"icb22_code","icb22_name","year","sub_domain","value"
"E54000027","NHS North West London Integrated Care Board",2020,"physical_health_conditions",116.1
"E54000027","NHS North West London Integrated Care Board",2020,"behavioural_risk_factors",95.1
"E54000027","NHS North West London Integrated Care Board",2020,"children_and_young_people",114.6
"E54000027","NHS North West London Integrated Care Board",2020,"physiological_risk_factors",96
"E54000027","NHS North West London Integrated Care Board",2020,"protective_measures",78.9
"E54000027","NHS North West London Integrated Care Board",2020,"access_to_green_space",86.4
"E54000027","NHS North West London Integrated Care Board",2020,"access_to_services",114.1
"E54000027","NHS North West London Integrated Care Board",2020,"crime",95.5
"E54000027","NHS North West London Integrated Care Board",2020,"economic_and_working_conditions",99.5
"E54000027","NHS North West London Integrated Care Board",2020,"living_conditions",85.6
"E54000028","NHS North Central London Integrated Care Board",2020,"difficulties_in_daily_life",114
"E54000028","NHS North Central London Integrated Care Board",2020,"mental_health",111.7
"E54000028","NHS North Central London Integrated Care Board",2020,"mortality",108
"E54000028","NHS North Central London Integrated Care Board",2020,"personal_well_being",71.1
"E54000028","NHS North Central London Integrated Care Board",2020,"physical_health_conditions",112.3
"E54000028","NHS North Central London Integrated Care Board",2020,"behavioural_risk_factors",102.2
"E54000028","NHS North Central London Integrated Care Board",2020,"children_and_young_people",109.7
"E54000028","NHS North Central London Integrated Care Board",2020,"physiological_risk_factors",99.5
"E54000028","NHS North Central London Integrated Care Board",2020,"protective_measures",80.9
"E54000028","NHS North Central London Integrated Care Board",2020,"access_to_green_space",80.5
"E54000028","NHS North Central London Integrated Care Board",2020,"access_to_services",115.9
"E54000028","NHS North Central London Integrated Care Board",2020,"crime",95.4
"E54000028","NHS North Central London Integrated Care Board",2020,"economic_and_working_conditions",99.2
"E54000028","NHS North Central London Integrated Care Board",2020,"living_conditions",86.2
"E54000029","NHS North East London Integrated Care Board",2020,"difficulties_in_daily_life",118.2
"E54000029","NHS North East London Integrated Care Board",2020,"mental_health",117.2
"E54000029","NHS North East London Integrated Care Board",2020,"mortality",97.7
"E54000029","NHS North East London Integrated Care Board",2020,"personal_well_being",86.1
"E54000029","NHS North East London Integrated Care Board",2020,"physical_health_conditions",116.8
"E54000029","NHS North East London Integrated Care Board",2020,"behavioural_risk_factors",90.6
"E54000029","NHS North East London Integrated Care Board",2020,"children_and_young_people",112
"E54000029","NHS North East London Integrated Care Board",2020,"physiological_risk_factors",86.2
"E54000029","NHS North East London Integrated Care Board",2020,"protective_measures",84.2
"E54000029","NHS North East London Integrated Care Board",2020,"access_to_green_space",85.3
"E54000029","NHS North East London Integrated Care Board",2020,"access_to_services",112.3
"E54000029","NHS North East London Integrated Care Board",2020,"crime",95
"E54000029","NHS North East London Integrated Care Board",2020,"economic_and_working_conditions",91.6
"E54000029","NHS North East London Integrated Care Board",2020,"living_conditions",84.5
"E54000030","NHS South East London Integrated Care Board",2020,"difficulties_in_daily_life",112.1
"E54000030","NHS South East London Integrated Care Board",2020,"mental_health",109.7
"E54000030","NHS South East London Integrated Care Board",2020,"mortality",100.2
"E54000030","NHS South East London Integrated Care Board",2020,"personal_well_being",82.2
"E54000030","NHS South East London Integrated Care Board",2020,"physical_health_conditions",104.4
"E54000030","NHS South East London Integrated Care Board",2020,"behavioural_risk_factors",105.9
"E54000030","NHS South East London Integrated Care Board",2020,"children_and_young_people",109.3
"E54000030","NHS South East London Integrated Care Board",2020,"physiological_risk_factors",95
"E54000030","NHS South East London Integrated Care Board",2020,"protective_measures",88.2
"E54000030","NHS South East London Integrated Care Board",2020,"access_to_green_space",84.1
"E54000030","NHS South East London Integrated Care Board",2020,"access_to_services",110.3
"E54000030","NHS South East London Integrated Care Board",2020,"crime",96.4
"E54000030","NHS South East London Integrated Care Board",2020,"economic_and_working_conditions",99.6
"E54000030","NHS South East London Integrated Care Board",2020,"living_conditions",88.5
"E54000031","NHS South West London Integrated Care Board",2020,"difficulties_in_daily_life",118.5
"E54000031","NHS South West London Integrated Care Board",2020,"mental_health",107.5
"E54000031","NHS South West London Integrated Care Board",2020,"mortality",106.2
"E54000031","NHS South West London Integrated Care Board",2020,"personal_well_being",83.5
"E54000031","NHS South West London Integrated Care Board",2020,"physical_health_conditions",108.9
"E54000031","NHS South West London Integrated Care Board",2020,"behavioural_risk_factors",106
"E54000031","NHS South West London Integrated Care Board",2020,"children_and_young_people",117.1
"E54000031","NHS South West London Integrated Care Board",2020,"physiological_risk_factors",106.4
"E54000031","NHS South West London Integrated Care Board",2020,"protective_measures",91.8
"E54000031","NHS South West London Integrated Care Board",2020,"access_to_green_space",90.5
"E54000031","NHS South West London Integrated Care Board",2020,"access_to_services",112.9
"E54000031","NHS South West London Integrated Care Board",2020,"crime",100.6
"E54000031","NHS South West London Integrated Care Board",2020,"economic_and_working_conditions",106
"E54000031","NHS South West London Integrated Care Board",2020,"living_conditions",90.3
"E54000032","NHS Kent and Medway Integrated Care Board",2020,"difficulties_in_daily_life",102.3
"E54000032","NHS Kent and Medway Integrated Care Board",2020,"mental_health",94.9
"E54000032","NHS Kent and Medway Integrated Care Board",2020,"mortality",99.4
"E54000032","NHS Kent and Medway Integrated Care Board",2020,"personal_well_being",90.6
"E54000032","NHS Kent and Medway Integrated Care Board",2020,"physical_health_conditions",98.4
"E54000032","NHS Kent and Medway Integrated Care Board",2020,"behavioural_risk_factors",105.4
"E54000032","NHS Kent and Medway Integrated Care Board",2020,"children_and_young_people",105.4
"E54000032","NHS Kent and Medway Integrated Care Board",2020,"physiological_risk_factors",93.5
"E54000032","NHS Kent and Medway Integrated Care Board",2020,"protective_measures",101.2
"E54000032","NHS Kent and Medway Integrated Care Board",2020,"access_to_green_space",103.4
"E54000032","NHS Kent and Medway Integrated Care Board",2020,"access_to_services",96.3
"E54000032","NHS Kent and Medway Integrated Care Board",2020,"crime",94.9
"E54000032","NHS Kent and Medway Integrated Care Board",2020,"economic_and_working_conditions",101.1
"E54000032","NHS Kent and Medway Integrated Care Board",2020,"living_conditions",104.4
"E54000034","NHS Frimley Integrated Care Board",2020,"difficulties_in_daily_life",110.1
"E54000034","NHS Frimley Integrated Care Board",2020,"mental_health",105.4
"E54000034","NHS Frimley Integrated Care Board",2020,"mortality",109
"E54000034","NHS Frimley Integrated Care Board",2020,"personal_well_being",91.5
"E54000034","NHS Frimley Integrated Care Board",2020,"physical_health_conditions",102.2
"E54000034","NHS Frimley Integrated Care Board",2020,"behavioural_risk_factors",106.7
"E54000034","NHS Frimley Integrated Care Board",2020,"children_and_young_people",118.9
"E54000034","NHS Frimley Integrated Care Board",2020,"physiological_risk_factors",103.8
"E54000034","NHS Frimley Integrated Care Board",2020,"protective_measures",105
"E54000034","NHS Frimley Integrated Care Board",2020,"access_to_green_space",98.8
"E54000034","NHS Frimley Integrated Care Board",2020,"access_to_services",99.4
"E54000034","NHS Frimley Integrated Care Board",2020,"crime",104.3
"E54000034","NHS Frimley Integrated Care Board",2020,"economic_and_working_conditions",111.7
"E54000034","NHS Frimley Integrated Care Board",2020,"living_conditions",103
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2020,"difficulties_in_daily_life",95.3
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2020,"mental_health",92.3
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2020,"mortality",104.6
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2020,"personal_well_being",96.4
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2020,"physical_health_conditions",87.3
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2020,"behavioural_risk_factors",110.3
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2020,"children_and_young_people",105
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2020,"physiological_risk_factors",97.6
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2020,"protective_measures",107.6
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2020,"access_to_green_space",101
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2020,"access_to_services",88.1
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2020,"crime",115.6
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2020,"economic_and_working_conditions",102.1
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2020,"living_conditions",116.3
"E54000037","NHS Devon Integrated Care Board",2020,"difficulties_in_daily_life",97.4
"E54000037","NHS Devon Integrated Care Board",2020,"mental_health",90.1
"E54000037","NHS Devon Integrated Care Board",2020,"mortality",106
"E54000037","NHS Devon Integrated Care Board",2020,"personal_well_being",97.9
"E54000037","NHS Devon Integrated Care Board",2020,"physical_health_conditions",94.4
"E54000037","NHS Devon Integrated Care Board",2020,"behavioural_risk_factors",113.1
"E54000037","NHS Devon Integrated Care Board",2020,"children_and_young_people",107.3
"E54000037","NHS Devon Integrated Care Board",2020,"physiological_risk_factors",102.3
"E54000037","NHS Devon Integrated Care Board",2020,"protective_measures",111.6
"E54000037","NHS Devon Integrated Care Board",2020,"access_to_green_space",101.3
"E54000037","NHS Devon Integrated Care Board",2020,"access_to_services",90.7
"E54000037","NHS Devon Integrated Care Board",2020,"crime",114
"E54000037","NHS Devon Integrated Care Board",2020,"economic_and_working_conditions",104.4
"E54000037","NHS Devon Integrated Care Board",2020,"living_conditions",113.8
"E54000038","NHS Somerset Integrated Care Board",2020,"difficulties_in_daily_life",99.1
"E54000038","NHS Somerset Integrated Care Board",2020,"mental_health",87.2
"E54000038","NHS Somerset Integrated Care Board",2020,"mortality",106.7
"E54000038","NHS Somerset Integrated Care Board",2020,"personal_well_being",99.1
"E54000038","NHS Somerset Integrated Care Board",2020,"physical_health_conditions",99
"E54000038","NHS Somerset Integrated Care Board",2020,"behavioural_risk_factors",110
"E54000038","NHS Somerset Integrated Care Board",2020,"children_and_young_people",107
"E54000038","NHS Somerset Integrated Care Board",2020,"physiological_risk_factors",99.7
"E54000038","NHS Somerset Integrated Care Board",2020,"protective_measures",106.9
"E54000038","NHS Somerset Integrated Care Board",2020,"access_to_green_space",105.9
"E54000038","NHS Somerset Integrated Care Board",2020,"access_to_services",86.1
"E54000038","NHS Somerset Integrated Care Board",2020,"crime",107.2
"E54000038","NHS Somerset Integrated Care Board",2020,"economic_and_working_conditions",105.3
"E54000038","NHS Somerset Integrated Care Board",2020,"living_conditions",117.6
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",2020,"difficulties_in_daily_life",99.1
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",2020,"mental_health",86.4
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",2020,"mortality",103.8
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",2020,"personal_well_being",79.8
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",2020,"physical_health_conditions",89.7
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",2020,"behavioural_risk_factors",108
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",2020,"children_and_young_people",106.9
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",2020,"physiological_risk_factors",100.4
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",2020,"protective_measures",105.3
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",2020,"access_to_green_space",98.4
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",2020,"access_to_services",101.1
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",2020,"crime",97.9
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",2020,"economic_and_working_conditions",107.2
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",2020,"living_conditions",105.5
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2020,"difficulties_in_daily_life",105
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2020,"mental_health",91.4
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2020,"mortality",108.3
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2020,"personal_well_being",87.3
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2020,"physical_health_conditions",96
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2020,"behavioural_risk_factors",109.4
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2020,"children_and_young_people",112.1
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2020,"physiological_risk_factors",103.8
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2020,"protective_measures",110.9
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2020,"access_to_green_space",104
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2020,"access_to_services",92
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2020,"crime",108.7
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2020,"economic_and_working_conditions",113.7
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",2020,"living_conditions",115.1
"E54000041","NHS Dorset Integrated Care Board",2020,"difficulties_in_daily_life",100.5
"E54000041","NHS Dorset Integrated Care Board",2020,"mental_health",89
"E54000041","NHS Dorset Integrated Care Board",2020,"mortality",108.4
"E54000041","NHS Dorset Integrated Care Board",2020,"personal_well_being",97.4
"E54000041","NHS Dorset Integrated Care Board",2020,"physical_health_conditions",88.9
"E54000041","NHS Dorset Integrated Care Board",2020,"behavioural_risk_factors",108.5
"E54000041","NHS Dorset Integrated Care Board",2020,"children_and_young_people",111.8
"E54000041","NHS Dorset Integrated Care Board",2020,"physiological_risk_factors",101.8
"E54000041","NHS Dorset Integrated Care Board",2020,"protective_measures",107.5
"E54000041","NHS Dorset Integrated Care Board",2020,"access_to_green_space",102.5
"E54000041","NHS Dorset Integrated Care Board",2020,"access_to_services",95.8
"E54000041","NHS Dorset Integrated Care Board",2020,"crime",105
"E54000041","NHS Dorset Integrated Care Board",2020,"economic_and_working_conditions",108.6
"E54000041","NHS Dorset Integrated Care Board",2020,"living_conditions",109.6
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board",2020,"difficulties_in_daily_life",102.8
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board",2020,"mental_health",92.5
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board",2020,"mortality",105.3
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board",2020,"personal_well_being",88.3
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board",2020,"physical_health_conditions",90.6
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board",2020,"behavioural_risk_factors",107
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board",2020,"children_and_young_people",108.3
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board",2020,"physiological_risk_factors",99.6
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board",2020,"protective_measures",104.1
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board",2020,"access_to_green_space",100.9
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board",2020,"access_to_services",95.5
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board",2020,"crime",103.5
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board",2020,"economic_and_working_conditions",105.5
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board",2020,"living_conditions",107.3
"E54000043","NHS Gloucestershire Integrated Care Board",2020,"difficulties_in_daily_life",105.1
"E54000043","NHS Gloucestershire Integrated Care Board",2020,"mental_health",98
"E54000043","NHS Gloucestershire Integrated Care Board",2020,"mortality",104.6
"E54000043","NHS Gloucestershire Integrated Care Board",2020,"personal_well_being",91.9
"E54000043","NHS Gloucestershire Integrated Care Board",2020,"physical_health_conditions",104.2
"E54000043","NHS Gloucestershire Integrated Care Board",2020,"behavioural_risk_factors",111
"E54000043","NHS Gloucestershire Integrated Care Board",2020,"children_and_young_people",113.1
"E54000043","NHS Gloucestershire Integrated Care Board",2020,"physiological_risk_factors",101.6
"E54000043","NHS Gloucestershire Integrated Care Board",2020,"protective_measures",112.1
"E54000043","NHS Gloucestershire Integrated Care Board",2020,"access_to_green_space",103.7
"E54000043","NHS Gloucestershire Integrated Care Board",2020,"access_to_services",93.4
"E54000043","NHS Gloucestershire Integrated Care Board",2020,"crime",111.9
"E54000043","NHS Gloucestershire Integrated Care Board",2020,"economic_and_working_conditions",110.4
"E54000043","NHS Gloucestershire Integrated Care Board",2020,"living_conditions",116.2
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",2020,"difficulties_in_daily_life",110.7
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",2020,"mental_health",101.1
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",2020,"mortality",111.3
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",2020,"personal_well_being",86.4
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",2020,"physical_health_conditions",97.9
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",2020,"behavioural_risk_factors",113.6
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",2020,"children_and_young_people",115.9
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",2020,"physiological_risk_factors",107
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",2020,"protective_measures",107.7
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",2020,"access_to_green_space",99.8
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",2020,"access_to_services",94.6
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",2020,"crime",106.4
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",2020,"economic_and_working_conditions",111.1
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",2020,"living_conditions",109.2
"E54000048","NHS Lancashire and South Cumbria Integrated Care Board",2020,"difficulties_in_daily_life",92.8
"E54000048","NHS Lancashire and South Cumbria Integrated Care Board",2020,"mental_health",94.5
"E54000048","NHS Lancashire and South Cumbria Integrated Care Board",2020,"mortality",88.2
"E54000048","NHS Lancashire and South Cumbria Integrated Care Board",2020,"personal_well_being",96.6
"E54000048","NHS Lancashire and South Cumbria Integrated Care Board",2020,"physical_health_conditions",98
"E54000048","NHS Lancashire and South Cumbria Integrated Care Board",2020,"behavioural_risk_factors",95.1
"E54000048","NHS Lancashire and South Cumbria Integrated Care Board",2020,"children_and_young_people",104.4
"E54000048","NHS Lancashire and South Cumbria Integrated Care Board",2020,"physiological_risk_factors",89.6
"E54000048","NHS Lancashire and South Cumbria Integrated Care Board",2020,"protective_measures",102.5
"E54000048","NHS Lancashire and South Cumbria Integrated Care Board",2020,"access_to_green_space",105.4
"E54000048","NHS Lancashire and South Cumbria Integrated Care Board",2020,"access_to_services",101.8
"E54000048","NHS Lancashire and South Cumbria Integrated Care Board",2020,"crime",101.9
"E54000048","NHS Lancashire and South Cumbria Integrated Care Board",2020,"economic_and_working_conditions",97.3
"E54000048","NHS Lancashire and South Cumbria Integrated Care Board",2020,"living_conditions",115.1
"E54000050","NHS North East and North Cumbria Integrated Care Board",2020,"difficulties_in_daily_life",88.1
"E54000050","NHS North East and North Cumbria Integrated Care Board",2020,"mental_health",87.3
"E54000050","NHS North East and North Cumbria Integrated Care Board",2020,"mortality",88.6
"E54000050","NHS North East and North Cumbria Integrated Care Board",2020,"personal_well_being",86.4
"E54000050","NHS North East and North Cumbria Integrated Care Board",2020,"physical_health_conditions",94.6
"E54000050","NHS North East and North Cumbria Integrated Care Board",2020,"behavioural_risk_factors",94.9
"E54000050","NHS North East and North Cumbria Integrated Care Board",2020,"children_and_young_people",99.8
"E54000050","NHS North East and North Cumbria Integrated Care Board",2020,"physiological_risk_factors",87.3
"E54000050","NHS North East and North Cumbria Integrated Care Board",2020,"protective_measures",107.8
"E54000050","NHS North East and North Cumbria Integrated Care Board",2020,"access_to_green_space",109
"E54000050","NHS North East and North Cumbria Integrated Care Board",2020,"access_to_services",97.8
"E54000050","NHS North East and North Cumbria Integrated Care Board",2020,"crime",95.5
"E54000050","NHS North East and North Cumbria Integrated Care Board",2020,"economic_and_working_conditions",93.5
"E54000050","NHS North East and North Cumbria Integrated Care Board",2020,"living_conditions",117.8
"E54000051","NHS Humber and North Yorkshire Integrated Care Board",2020,"difficulties_in_daily_life",95.2
"E54000051","NHS Humber and North Yorkshire Integrated Care Board",2020,"mental_health",94.7
"E54000051","NHS Humber and North Yorkshire Integrated Care Board",2020,"mortality",98.5
"E54000051","NHS Humber and North Yorkshire Integrated Care Board",2020,"personal_well_being",91.6
"E54000051","NHS Humber and North Yorkshire Integrated Care Board",2020,"physical_health_conditions",90.9
"E54000051","NHS Humber and North Yorkshire Integrated Care Board",2020,"behavioural_risk_factors",100.6
"E54000051","NHS Humber and North Yorkshire Integrated Care Board",2020,"children_and_young_people",108
"E54000051","NHS Humber and North Yorkshire Integrated Care Board",2020,"physiological_risk_factors",98.1
"E54000051","NHS Humber and North Yorkshire Integrated Care Board",2020,"protective_measures",108.5
"E54000051","NHS Humber and North Yorkshire Integrated Care Board",2020,"access_to_green_space",106.7
"E54000051","NHS Humber and North Yorkshire Integrated Care Board",2020,"access_to_services",93.8
"E54000051","NHS Humber and North Yorkshire Integrated Care Board",2020,"crime",101.5
"E54000051","NHS Humber and North Yorkshire Integrated Care Board",2020,"economic_and_working_conditions",103.4
"E54000051","NHS Humber and North Yorkshire Integrated Care Board",2020,"living_conditions",117.9
"E54000052","NHS Surrey Heartlands Integrated Care Board",2020,"difficulties_in_daily_life",108.3
"E54000052","NHS Surrey Heartlands Integrated Care Board",2020,"mental_health",101.4
"E54000052","NHS Surrey Heartlands Integrated Care Board",2020,"mortality",111.3
"E54000052","NHS Surrey Heartlands Integrated Care Board",2020,"personal_well_being",90.8
"E54000052","NHS Surrey Heartlands Integrated Care Board",2020,"physical_health_conditions",101.9
"E54000052","NHS Surrey Heartlands Integrated Care Board",2020,"behavioural_risk_factors",109.7
"E54000052","NHS Surrey Heartlands Integrated Care Board",2020,"children_and_young_people",120.5
"E54000052","NHS Surrey Heartlands Integrated Care Board",2020,"physiological_risk_factors",114.9
"E54000052","NHS Surrey Heartlands Integrated Care Board",2020,"protective_measures",97.8
"E54000052","NHS Surrey Heartlands Integrated Care Board",2020,"access_to_green_space",101.4
"E54000052","NHS Surrey Heartlands Integrated Care Board",2020,"access_to_services",98.9
"E54000052","NHS Surrey Heartlands Integrated Care Board",2020,"crime",109.1
"E54000052","NHS Surrey Heartlands Integrated Care Board",2020,"economic_and_working_conditions",117.5
"E54000052","NHS Surrey Heartlands Integrated Care Board",2020,"living_conditions",105.3
"E54000053","NHS Sussex Integrated Care Board",2020,"difficulties_in_daily_life",97.4
"E54000053","NHS Sussex Integrated Care Board",2020,"mental_health",92.4
"E54000053","NHS Sussex Integrated Care Board",2020,"mortality",105.5
"E54000053","NHS Sussex Integrated Care Board",2020,"personal_well_being",87.5
"E54000053","NHS Sussex Integrated Care Board",2020,"physical_health_conditions",97.2
"E54000053","NHS Sussex Integrated Care Board",2020,"behavioural_risk_factors",110.3
"E54000053","NHS Sussex Integrated Care Board",2020,"children_and_young_people",109.7
"E54000053","NHS Sussex Integrated Care Board",2020,"physiological_risk_factors",107.5
"E54000053","NHS Sussex Integrated Care Board",2020,"protective_measures",102.3
"E54000053","NHS Sussex Integrated Care Board",2020,"access_to_green_space",100.4
"E54000053","NHS Sussex Integrated Care Board",2020,"access_to_services",101.2
"E54000053","NHS Sussex Integrated Care Board",2020,"crime",104.8
"E54000053","NHS Sussex Integrated Care Board",2020,"economic_and_working_conditions",104.9
"E54000053","NHS Sussex Integrated Care Board",2020,"living_conditions",106
"E54000054","NHS West Yorkshire Integrated Care Board",2020,"difficulties_in_daily_life",98.6
"E54000054","NHS West Yorkshire Integrated Care Board",2020,"mental_health",93
"E54000054","NHS West Yorkshire Integrated Care Board",2020,"mortality",88.3
"E54000054","NHS West Yorkshire Integrated Care Board",2020,"personal_well_being",80.4
"E54000054","NHS West Yorkshire Integrated Care Board",2020,"physical_health_conditions",101
"E54000054","NHS West Yorkshire Integrated Care Board",2020,"behavioural_risk_factors",94.4
"E54000054","NHS West Yorkshire Integrated Care Board",2020,"children_and_young_people",99.6
"E54000054","NHS West Yorkshire Integrated Care Board",2020,"physiological_risk_factors",89.7
"E54000054","NHS West Yorkshire Integrated Care Board",2020,"protective_measures",99.9
"E54000054","NHS West Yorkshire Integrated Care Board",2020,"access_to_green_space",96.9
"E54000054","NHS West Yorkshire Integrated Care Board",2020,"access_to_services",103.8
"E54000054","NHS West Yorkshire Integrated Care Board",2020,"crime",93.4
"E54000054","NHS West Yorkshire Integrated Care Board",2020,"economic_and_working_conditions",92.3
"E54000054","NHS West Yorkshire Integrated Care Board",2020,"living_conditions",105.6
"E54000055","NHS Birmingham and Solihull Integrated Care Board",2020,"difficulties_in_daily_life",94.9
"E54000055","NHS Birmingham and Solihull Integrated Care Board",2020,"mental_health",100
"E54000055","NHS Birmingham and Solihull Integrated Care Board",2020,"mortality",85.2
"E54000055","NHS Birmingham and Solihull Integrated Care Board",2020,"personal_well_being",81.2
"E54000055","NHS Birmingham and Solihull Integrated Care Board",2020,"physical_health_conditions",89.3
"E54000055","NHS Birmingham and Solihull Integrated Care Board",2020,"behavioural_risk_factors",84.4
"E54000055","NHS Birmingham and Solihull Integrated Care Board",2020,"children_and_young_people",100.9
"E54000055","NHS Birmingham and Solihull Integrated Care Board",2020,"physiological_risk_factors",87.6
"E54000055","NHS Birmingham and Solihull Integrated Care Board",2020,"protective_measures",88.1
"E54000055","NHS Birmingham and Solihull Integrated Care Board",2020,"access_to_green_space",95.8
"E54000055","NHS Birmingham and Solihull Integrated Care Board",2020,"access_to_services",100.9
"E54000055","NHS Birmingham and Solihull Integrated Care Board",2020,"crime",94.9
"E54000055","NHS Birmingham and Solihull Integrated Care Board",2020,"economic_and_working_conditions",87.8
"E54000055","NHS Birmingham and Solihull Integrated Care Board",2020,"living_conditions",98.9
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board",2020,"difficulties_in_daily_life",100.6
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board",2020,"mental_health",94.8
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board",2020,"mortality",107
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board",2020,"personal_well_being",92.7
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board",2020,"physical_health_conditions",91.2
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board",2020,"behavioural_risk_factors",102.7
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board",2020,"children_and_young_people",109.1
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board",2020,"physiological_risk_factors",104.7
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board",2020,"protective_measures",100.8
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board",2020,"access_to_green_space",105.6
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board",2020,"access_to_services",93.9
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board",2020,"crime",102.5
