"icb22_code","icb22_name","year","indicator","value"
"E54000062","NHS Black Country Integrated Care Board",2020,"drug_misuse",104.7
"E54000062","NHS Black Country Integrated Care Board",2020,"healthy_eating",88.1
"E54000062","NHS Black Country Integrated Care Board",2020,"physical_activity",78
"E54000062","NHS Black Country Integrated Care Board",2020,"sedentary_behaviour",78.5
"E54000062","NHS Black Country Integrated Care Board",2020,"sexually_transmitted_infections",92.8
"E54000062","NHS Black Country Integrated Care Board",2020,"smoking",108.6
"E54000062","NHS Black Country Integrated Care Board",2020,"early_years_development",102.7
"E54000062","NHS Black Country Integrated Care Board",2020,"pupil_absences",98.5
"E54000062","NHS Black Country Integrated Care Board",2020,"pupil_attainment",97.8
"E54000062","NHS Black Country Integrated Care Board",2020,"teenage_pregnancy",104.2
"E54000062","NHS Black Country Integrated Care Board",2020,"young_people_in_education_employment_and_apprenticeships",96.7
"E54000062","NHS Black Country Integrated Care Board",2020,"high_blood_pressure",99.4
"E54000062","NHS Black Country Integrated Care Board",2020,"low_birth_weight",86.7
"E54000062","NHS Black Country Integrated Care Board",2020,"overweight_and_obesity_in_adults",81
"E54000062","NHS Black Country Integrated Care Board",2020,"overweight_and_obesity_in_children",76.3
"E54000062","NHS Black Country Integrated Care Board",2020,"cancer_screening_attendance",94.8
"E54000062","NHS Black Country Integrated Care Board",2020,"child_vaccination_coverage",98.4
"E54000062","NHS Black Country Integrated Care Board",2020,"private_outdoor_space",105.1
"E54000062","NHS Black Country Integrated Care Board",2020,"distance_to_gp_services",106.8
"E54000062","NHS Black Country Integrated Care Board",2020,"distance_to_pharmacies",104.6
"E54000062","NHS Black Country Integrated Care Board",2020,"distance_to_sports_or_leisure_facilities",101.5
"E54000062","NHS Black Country Integrated Care Board",2020,"internet_access",114.2
"E54000062","NHS Black Country Integrated Care Board",2020,"patients_offered_acceptable_gp_practice_appointments",91.7
"E54000062","NHS Black Country Integrated Care Board",2020,"low_level_crime",107.3
"E54000062","NHS Black Country Integrated Care Board",2020,"personal_crime",85.6
"E54000062","NHS Black Country Integrated Care Board",2020,"child_poverty",87.3
"E54000062","NHS Black Country Integrated Care Board",2020,"job_related_training",91.4
"E54000062","NHS Black Country Integrated Care Board",2020,"unemployment",93.2
"E54000062","NHS Black Country Integrated Care Board",2020,"workplace_safety",98.4
"E54000062","NHS Black Country Integrated Care Board",2020,"air_pollution",110.9
"E54000062","NHS Black Country Integrated Care Board",2020,"household_overcrowding",98.9
"E54000062","NHS Black Country Integrated Care Board",2020,"noise_complaints",92.1
"E54000062","NHS Black Country Integrated Care Board",2020,"road_safety",95.8
"E54000062","NHS Black Country Integrated Care Board",2020,"rough_sleeping",106.8
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"disability",93.8
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"frailty",95.6
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"childrens_social_emotional_and_mental_health",93.5
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"mental_health_conditions",95.1
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"self_harm",88.1
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"suicides",100.6
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"avoidable_mortality",94.1
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"infant_mortality",97.8
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"life_expectancy",93.8
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"mortality_from_all_causes",97
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"activities_in_life_are_worthwhile",99.9
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"feelings_of_anxiety",97.4
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"happiness",98.7
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"life_satisfaction",98.6
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"cancer",101.6
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"cardiovascular_conditions",94.8
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"dementia",101.1
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"diabetes",101.6
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"kidney_and_liver_disease",93.5
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"musculoskeletal_conditions",96.2
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"respiratory_conditions",97.6
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"alcohol_misuse",84.9
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"drug_misuse",88.1
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"healthy_eating",89.2
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"physical_activity",99.8
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"sedentary_behaviour",101.9
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"sexually_transmitted_infections",106.2
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"smoking",112.5
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"early_years_development",106.4
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"pupil_absences",95.6
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"pupil_attainment",105.1
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"teenage_pregnancy",102.1
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"young_people_in_education_employment_and_apprenticeships",95.9
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"high_blood_pressure",99.4
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"low_birth_weight",104.2
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"overweight_and_obesity_in_adults",90.5
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"overweight_and_obesity_in_children",89.6
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"cancer_screening_attendance",99.7
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"child_vaccination_coverage",102
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"private_outdoor_space",104.3
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"distance_to_gp_services",102
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"distance_to_pharmacies",102.3
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"distance_to_sports_or_leisure_facilities",98.4
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"internet_access",106.6
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"patients_offered_acceptable_gp_practice_appointments",101.9
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"low_level_crime",98.8
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"personal_crime",87.7
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"child_poverty",98.9
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"job_related_training",91.3
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"unemployment",106.7
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"workplace_safety",101.4
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"air_pollution",106.3
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"household_overcrowding",115.8
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"noise_complaints",108.1
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"road_safety",101.1
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2019,"rough_sleeping",103.4
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"disability",87.7
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"frailty",100.6
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"childrens_social_emotional_and_mental_health",104.3
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"mental_health_conditions",103
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"self_harm",93.1
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"suicides",93.1
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"avoidable_mortality",99.5
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"infant_mortality",88.9
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"life_expectancy",97.1
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"mortality_from_all_causes",100.8
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"activities_in_life_are_worthwhile",109.8
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"feelings_of_anxiety",97.1
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"happiness",106.3
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"life_satisfaction",109.3
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"cancer",101
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"cardiovascular_conditions",98.7
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"dementia",100.4
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"diabetes",102.7
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"kidney_and_liver_disease",104.3
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"musculoskeletal_conditions",100.2
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"respiratory_conditions",104.4
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"alcohol_misuse",98.2
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"drug_misuse",105
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"healthy_eating",90.2
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"physical_activity",96.2
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"sedentary_behaviour",95.8
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"sexually_transmitted_infections",113.8
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"smoking",105.5
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"early_years_development",113.4
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"pupil_absences",102.9
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"pupil_attainment",103.7
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"teenage_pregnancy",103.3
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"young_people_in_education_employment_and_apprenticeships",104.4
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"high_blood_pressure",102.6
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"low_birth_weight",93.9
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"overweight_and_obesity_in_adults",94.7
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"overweight_and_obesity_in_children",90.6
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"cancer_screening_attendance",104
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"child_vaccination_coverage",107.9
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"private_outdoor_space",108.9
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"distance_to_gp_services",98.2
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"distance_to_pharmacies",96.5
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"distance_to_sports_or_leisure_facilities",93.6
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"internet_access",102.4
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"patients_offered_acceptable_gp_practice_appointments",102.1
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"low_level_crime",101.2
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"personal_crime",94.9
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"child_poverty",100.2
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"job_related_training",101.9
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"unemployment",111.4
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"workplace_safety",96.2
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"air_pollution",99.2
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"household_overcrowding",117.2
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"noise_complaints",105.4
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"road_safety",107.7
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2019,"rough_sleeping",100.6
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"disability",100.2
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"frailty",95.7
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"childrens_social_emotional_and_mental_health",99.7
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"mental_health_conditions",99.4
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"self_harm",100.3
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"suicides",100.2
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"avoidable_mortality",103.1
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"infant_mortality",94.9
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"life_expectancy",101.2
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"mortality_from_all_causes",105
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"activities_in_life_are_worthwhile",109.3
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"feelings_of_anxiety",96.8
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"happiness",103.1
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"life_satisfaction",107.2
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"cancer",96
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"cardiovascular_conditions",93.7
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"dementia",92.6
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"diabetes",100
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"kidney_and_liver_disease",96.6
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"musculoskeletal_conditions",95.5
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"respiratory_conditions",103.2
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"alcohol_misuse",102
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"drug_misuse",108.2
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"healthy_eating",96.5
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"physical_activity",103.2
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"sedentary_behaviour",107.3
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"sexually_transmitted_infections",107
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"smoking",107.3
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"early_years_development",112.2
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"pupil_absences",103.8
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"pupil_attainment",106.6
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"teenage_pregnancy",108.7
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"young_people_in_education_employment_and_apprenticeships",98.5
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"high_blood_pressure",99.8
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"low_birth_weight",102
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"overweight_and_obesity_in_adults",84.4
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"overweight_and_obesity_in_children",98.4
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"cancer_screening_attendance",108.9
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"child_vaccination_coverage",108.1
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"private_outdoor_space",103
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"distance_to_gp_services",90.9
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"distance_to_pharmacies",89
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"distance_to_sports_or_leisure_facilities",80.8
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"internet_access",90.3
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"patients_offered_acceptable_gp_practice_appointments",97.2
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"low_level_crime",101.9
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"personal_crime",95.5
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"child_poverty",103.2
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"job_related_training",111.1
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"unemployment",110.6
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"workplace_safety",101.6
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"air_pollution",110.1
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"household_overcrowding",117.9
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"noise_complaints",107.8
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"road_safety",115.3
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2019,"rough_sleeping",95.8
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"disability",80.2
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"frailty",96.7
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"childrens_social_emotional_and_mental_health",97.1
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"mental_health_conditions",99.4
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"self_harm",105.5
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"suicides",95.4
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"avoidable_mortality",100.5
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"infant_mortality",109.7
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"life_expectancy",98.6
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"mortality_from_all_causes",102.5
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"activities_in_life_are_worthwhile",109.5
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"feelings_of_anxiety",102.5
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"happiness",101.3
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"life_satisfaction",107.7
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"cancer",96.1
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"cardiovascular_conditions",92.1
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"dementia",93.2
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"diabetes",96.7
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"kidney_and_liver_disease",93.7
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"musculoskeletal_conditions",93.6
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"respiratory_conditions",95.8
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"alcohol_misuse",109
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"drug_misuse",101.3
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"healthy_eating",97.8
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"physical_activity",97.2
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"sedentary_behaviour",93.7
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"sexually_transmitted_infections",105.2
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"smoking",104.5
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"early_years_development",106.8
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"pupil_absences",96.4
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"pupil_attainment",104.8
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"teenage_pregnancy",109.7
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"young_people_in_education_employment_and_apprenticeships",105.7
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"high_blood_pressure",97.8
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"low_birth_weight",109.4
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"overweight_and_obesity_in_adults",92.8
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"overweight_and_obesity_in_children",90.9
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"cancer_screening_attendance",106.2
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"child_vaccination_coverage",102.2
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"private_outdoor_space",109.2
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"distance_to_gp_services",86.7
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"distance_to_pharmacies",88.5
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"distance_to_sports_or_leisure_facilities",82.6
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"internet_access",89.6
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"patients_offered_acceptable_gp_practice_appointments",99.7
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"low_level_crime",98.9
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"personal_crime",93.1
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"child_poverty",102.6
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"job_related_training",104.8
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"unemployment",106.6
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"workplace_safety",92.3
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"air_pollution",99.1
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"household_overcrowding",127.7
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"noise_complaints",104.8
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"road_safety",111.3
"E54000013","NHS Lincolnshire Integrated Care Board",2019,"rough_sleeping",96
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"disability",98.3
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"frailty",68.1
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"childrens_social_emotional_and_mental_health",102
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"mental_health_conditions",93.6
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"self_harm",109.8
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"suicides",110.5
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"avoidable_mortality",103.7
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"infant_mortality",95.7
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"life_expectancy",103.5
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"mortality_from_all_causes",107.3
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"activities_in_life_are_worthwhile",108.5
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"feelings_of_anxiety",96.4
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"happiness",101.4
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"life_satisfaction",102.4
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"cancer",98.2
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"cardiovascular_conditions",96
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"dementia",104.6
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"diabetes",101.8
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"kidney_and_liver_disease",98
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"musculoskeletal_conditions",101.7
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"respiratory_conditions",100.9
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"alcohol_misuse",102.6
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"drug_misuse",100.2
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"healthy_eating",91.6
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"physical_activity",98.5
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"sedentary_behaviour",100.9
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"sexually_transmitted_infections",114.8
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"smoking",111
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"early_years_development",109.3
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"pupil_absences",105
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"pupil_attainment",107.4
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"teenage_pregnancy",109.5
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"young_people_in_education_employment_and_apprenticeships",98.8
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"high_blood_pressure",102
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"low_birth_weight",90.5
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"overweight_and_obesity_in_adults",98.7
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"overweight_and_obesity_in_children",103.4
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"cancer_screening_attendance",101.9
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"child_vaccination_coverage",108.5
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"private_outdoor_space",102
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2019,"distance_to_gp_services",98.6
