"nhs_trust22_code","date","name","value"
"RP7","April 2022","Percentage_ReliableRecovery","48"
"RPG","April 2022","Count_ReferralsReceived","520"
"RPG","April 2022","Count_AccessingServices","400"
"RPG","April 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","79"
"RPG","April 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RPG","April 2022","Count_EndedReferrals","535"
"RPG","April 2022","Count_FinishedCourseTreatment","240"
"RPG","April 2022","Percentage_Deterioration","5"
"RPG","April 2022","Percentage_Improvement","67"
"RPG","April 2022","Count_Deterioration","15"
"RPG","April 2022","Percentage_Recovery","54"
"RPG","April 2022","Percentage_ReliableRecovery","51"
"RQX","April 2022","Count_ReferralsReceived","950"
"RQX","April 2022","Count_AccessingServices","700"
"RQX","April 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","97"
"RQX","April 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"RQX","April 2022","Count_EndedReferrals","1150"
"RQX","April 2022","Count_FinishedCourseTreatment","325"
"RQX","April 2022","Percentage_Deterioration","5"
"RQX","April 2022","Percentage_Improvement","72"
"RQX","April 2022","Count_Deterioration","15"
"RQX","April 2022","Percentage_Recovery","57"
"RQX","April 2022","Percentage_ReliableRecovery","53"
"RRE","April 2022","Count_ReferralsReceived","3660"
"RRE","April 2022","Count_AccessingServices","3010"
"RRE","April 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","95"
"RRE","April 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"RRE","April 2022","Count_EndedReferrals","4045"
"RRE","April 2022","Count_FinishedCourseTreatment","1855"
"RRE","April 2022","Percentage_Deterioration","6"
"RRE","April 2022","Percentage_Improvement","70"
"RRE","April 2022","Count_Deterioration","100"
"RRE","April 2022","Percentage_Recovery","54"
"RRE","April 2022","Percentage_ReliableRecovery","52"
"RRF","April 2022","Count_ReferralsReceived","135"
"RRF","April 2022","Count_AccessingServices","70"
"RRF","April 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment",NA
"RRF","April 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment",NA
"RRF","April 2022","Count_EndedReferrals",NA
"RRF","April 2022","Count_FinishedCourseTreatment",NA
"RRF","April 2022","Percentage_Deterioration",NA
"RRF","April 2022","Percentage_Improvement",NA
"RRF","April 2022","Count_Deterioration",NA
"RRF","April 2022","Percentage_Recovery",NA
"RRF","April 2022","Percentage_ReliableRecovery",NA
"RT2","April 2022","Count_ReferralsReceived","2430"
"RT2","April 2022","Count_AccessingServices","1270"
"RT2","April 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","68"
"RT2","April 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","97"
"RT2","April 2022","Count_EndedReferrals","2665"
"RT2","April 2022","Count_FinishedCourseTreatment","605"
"RT2","April 2022","Percentage_Deterioration","5"
"RT2","April 2022","Percentage_Improvement","68"
"RT2","April 2022","Count_Deterioration","35"
"RT2","April 2022","Percentage_Recovery","52"
"RT2","April 2022","Percentage_ReliableRecovery","49"
"RTD","April 2022","Count_ReferralsReceived","675"
"RTD","April 2022","Count_AccessingServices","460"
"RTD","April 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","95"
"RTD","April 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"RTD","April 2022","Count_EndedReferrals","935"
"RTD","April 2022","Count_FinishedCourseTreatment","295"
"RTD","April 2022","Percentage_Deterioration","6"
"RTD","April 2022","Percentage_Improvement","66"
"RTD","April 2022","Count_Deterioration","20"
"RTD","April 2022","Percentage_Recovery","45"
"RTD","April 2022","Percentage_ReliableRecovery","44"
"RTQ","April 2022","Count_ReferralsReceived","1170"
"RTQ","April 2022","Count_AccessingServices","940"
"RTQ","April 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","100"
"RTQ","April 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RTQ","April 2022","Count_EndedReferrals","1215"
"RTQ","April 2022","Count_FinishedCourseTreatment","500"
"RTQ","April 2022","Percentage_Deterioration","5"
"RTQ","April 2022","Percentage_Improvement","68"
"RTQ","April 2022","Count_Deterioration","25"
"RTQ","April 2022","Percentage_Recovery","51"
"RTQ","April 2022","Percentage_ReliableRecovery","48"
"RV9","April 2022","Count_ReferralsReceived","680"
"RV9","April 2022","Count_AccessingServices","420"
"RV9","April 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","59"
"RV9","April 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"RV9","April 2022","Count_EndedReferrals","660"
"RV9","April 2022","Count_FinishedCourseTreatment","300"
"RV9","April 2022","Percentage_Deterioration","6"
"RV9","April 2022","Percentage_Improvement","66"
"RV9","April 2022","Count_Deterioration","15"
"RV9","April 2022","Percentage_Recovery","51"
"RV9","April 2022","Percentage_ReliableRecovery","46"
"RVN","April 2022","Count_ReferralsReceived","655"
"RVN","April 2022","Count_AccessingServices","610"
"RVN","April 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","91"
"RVN","April 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"RVN","April 2022","Count_EndedReferrals","885"
"RVN","April 2022","Count_FinishedCourseTreatment","415"
"RVN","April 2022","Percentage_Deterioration","7"
"RVN","April 2022","Percentage_Improvement","59"
"RVN","April 2022","Count_Deterioration","30"
"RVN","April 2022","Percentage_Recovery","33"
"RVN","April 2022","Percentage_ReliableRecovery","32"
"RW1","April 2022","Count_ReferralsReceived","2050"
"RW1","April 2022","Count_AccessingServices","1510"
"RW1","April 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","96"
"RW1","April 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RW1","April 2022","Count_EndedReferrals","2040"
"RW1","April 2022","Count_FinishedCourseTreatment","830"
"RW1","April 2022","Percentage_Deterioration","6"
"RW1","April 2022","Percentage_Improvement","61"
"RW1","April 2022","Count_Deterioration","50"
"RW1","April 2022","Percentage_Recovery","52"
"RW1","April 2022","Percentage_ReliableRecovery","47"
"RW4","April 2022","Count_ReferralsReceived","2415"
"RW4","April 2022","Count_AccessingServices","2145"
"RW4","April 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","96"
"RW4","April 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"RW4","April 2022","Count_EndedReferrals","2585"
"RW4","April 2022","Count_FinishedCourseTreatment","940"
"RW4","April 2022","Percentage_Deterioration","6"
"RW4","April 2022","Percentage_Improvement","64"
"RW4","April 2022","Count_Deterioration","55"
"RW4","April 2022","Percentage_Recovery","47"
"RW4","April 2022","Percentage_ReliableRecovery","44"
"RWV","April 2022","Count_ReferralsReceived","2225"
"RWV","April 2022","Count_AccessingServices","1505"
"RWV","April 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","96"
"RWV","April 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RWV","April 2022","Count_EndedReferrals","2335"
"RWV","April 2022","Count_FinishedCourseTreatment","915"
"RWV","April 2022","Percentage_Deterioration","6"
"RWV","April 2022","Percentage_Improvement","65"
"RWV","April 2022","Count_Deterioration","60"
"RWV","April 2022","Percentage_Recovery","49"
"RWV","April 2022","Percentage_ReliableRecovery","45"
"RWX","April 2022","Count_ReferralsReceived","1900"
"RWX","April 2022","Count_AccessingServices","1545"
"RWX","April 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","96"
"RWX","April 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RWX","April 2022","Count_EndedReferrals","2175"
"RWX","April 2022","Count_FinishedCourseTreatment","1080"
"RWX","April 2022","Percentage_Deterioration","7"
"RWX","April 2022","Percentage_Improvement","61"
"RWX","April 2022","Count_Deterioration","75"
"RWX","April 2022","Percentage_Recovery","49"
"RWX","April 2022","Percentage_ReliableRecovery","45"
"RX2","April 2022","Count_ReferralsReceived","920"
"RX2","April 2022","Count_AccessingServices","785"
"RX2","April 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","93"
"RX2","April 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RX2","April 2022","Count_EndedReferrals","1085"
"RX2","April 2022","Count_FinishedCourseTreatment","555"
"RX2","April 2022","Percentage_Deterioration","5"
"RX2","April 2022","Percentage_Improvement","70"
"RX2","April 2022","Count_Deterioration","30"
"RX2","April 2022","Percentage_Recovery","57"
"RX2","April 2022","Percentage_ReliableRecovery","54"
"RXE","April 2022","Count_ReferralsReceived","1725"
"RXE","April 2022","Count_AccessingServices","1275"
"RXE","April 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","91"
"RXE","April 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","98"
"RXE","April 2022","Count_EndedReferrals","2070"
"RXE","April 2022","Count_FinishedCourseTreatment","690"
"RXE","April 2022","Percentage_Deterioration","4"
"RXE","April 2022","Percentage_Improvement","66"
"RXE","April 2022","Count_Deterioration","30"
"RXE","April 2022","Percentage_Recovery","51"
"RXE","April 2022","Percentage_ReliableRecovery","48"
"RXL","April 2022","Count_ReferralsReceived","345"
"RXL","April 2022","Count_AccessingServices","330"
"RXL","April 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","98"
"RXL","April 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"RXL","April 2022","Count_EndedReferrals","400"
"RXL","April 2022","Count_FinishedCourseTreatment","200"
"RXL","April 2022","Percentage_Deterioration","6"
"RXL","April 2022","Percentage_Improvement","69"
"RXL","April 2022","Count_Deterioration","10"
"RXL","April 2022","Percentage_Recovery","47"
"RXL","April 2022","Percentage_ReliableRecovery","44"
"RXM","April 2022","Count_ReferralsReceived","945"
"RXM","April 2022","Count_AccessingServices","580"
"RXM","April 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","91"
"RXM","April 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RXM","April 2022","Count_EndedReferrals","905"
"RXM","April 2022","Count_FinishedCourseTreatment","580"
"RXM","April 2022","Percentage_Deterioration","4"
"RXM","April 2022","Percentage_Improvement","68"
"RXM","April 2022","Count_Deterioration","25"
"RXM","April 2022","Percentage_Recovery","50"
"RXM","April 2022","Percentage_ReliableRecovery","48"
"RXT","April 2022","Count_ReferralsReceived","1620"
"RXT","April 2022","Count_AccessingServices","1160"
"RXT","April 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","34"
"RXT","April 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","65"
"RXT","April 2022","Count_EndedReferrals","1810"
"RXT","April 2022","Count_FinishedCourseTreatment","435"
"RXT","April 2022","Percentage_Deterioration","5"
"RXT","April 2022","Percentage_Improvement","67"
"RXT","April 2022","Count_Deterioration","20"
"RXT","April 2022","Percentage_Recovery","52"
"RXT","April 2022","Percentage_ReliableRecovery","49"
"RXV","April 2022","Count_ReferralsReceived","4425"
"RXV","April 2022","Count_AccessingServices","2505"
"RXV","April 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","85"
"RXV","April 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","98"
"RXV","April 2022","Count_EndedReferrals","4190"
"RXV","April 2022","Count_FinishedCourseTreatment","1155"
"RXV","April 2022","Percentage_Deterioration","7"
"RXV","April 2022","Percentage_Improvement","67"
"RXV","April 2022","Count_Deterioration","85"
"RXV","April 2022","Percentage_Recovery","44"
"RXV","April 2022","Percentage_ReliableRecovery","41"
"RY6","April 2022","Count_ReferralsReceived","1800"
"RY6","April 2022","Count_AccessingServices","1480"
"RY6","April 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","91"
"RY6","April 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RY6","April 2022","Count_EndedReferrals","1800"
"RY6","April 2022","Count_FinishedCourseTreatment","505"
"RY6","April 2022","Percentage_Deterioration","8"
"RY6","April 2022","Percentage_Improvement","59"
"RY6","April 2022","Count_Deterioration","40"
"RY6","April 2022","Percentage_Recovery","39"
"RY6","April 2022","Percentage_ReliableRecovery","38"
"RYG","April 2022","Count_ReferralsReceived","2065"
"RYG","April 2022","Count_AccessingServices","1345"
"RYG","April 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","94"
"RYG","April 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RYG","April 2022","Count_EndedReferrals","2230"
"RYG","April 2022","Count_FinishedCourseTreatment","665"
"RYG","April 2022","Percentage_Deterioration","5"
"RYG","April 2022","Percentage_Improvement","74"
"RYG","April 2022","Count_Deterioration","35"
"RYG","April 2022","Percentage_Recovery","52"
"RYG","April 2022","Percentage_ReliableRecovery","49"
"RYK","April 2022","Count_ReferralsReceived","715"
"RYK","April 2022","Count_AccessingServices","635"
"RYK","April 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","81"
"RYK","April 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","95"
"RYK","April 2022","Count_EndedReferrals","820"
"RYK","April 2022","Count_FinishedCourseTreatment","335"
"RYK","April 2022","Percentage_Deterioration","7"
"RYK","April 2022","Percentage_Improvement","62"
"RYK","April 2022","Count_Deterioration","25"
"RYK","April 2022","Percentage_Recovery","40"
"RYK","April 2022","Percentage_ReliableRecovery","38"
"R0B","May 2022","Count_ReferralsReceived","845"
"R0B","May 2022","Count_AccessingServices","715"
"R0B","May 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","97"
"R0B","May 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"R0B","May 2022","Count_EndedReferrals","985"
"R0B","May 2022","Count_FinishedCourseTreatment","525"
"R0B","May 2022","Percentage_Deterioration","6"
"R0B","May 2022","Percentage_Improvement","71"
"R0B","May 2022","Count_Deterioration","30"
"R0B","May 2022","Percentage_Recovery","53"
"R0B","May 2022","Percentage_ReliableRecovery","51"
"R1A","May 2022","Count_ReferralsReceived","1245"
"R1A","May 2022","Count_AccessingServices","810"
"R1A","May 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","57"
"R1A","May 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","88"
"R1A","May 2022","Count_EndedReferrals","1250"
"R1A","May 2022","Count_FinishedCourseTreatment","395"
"R1A","May 2022","Percentage_Deterioration","5"
"R1A","May 2022","Percentage_Improvement","67"
"R1A","May 2022","Count_Deterioration","20"
"R1A","May 2022","Percentage_Recovery","51"
"R1A","May 2022","Percentage_ReliableRecovery","48"
"R1C","May 2022","Count_ReferralsReceived","830"
"R1C","May 2022","Count_AccessingServices","500"
"R1C","May 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","91"
"R1C","May 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"R1C","May 2022","Count_EndedReferrals","1125"
"R1C","May 2022","Count_FinishedCourseTreatment","335"
"R1C","May 2022","Percentage_Deterioration","3"
"R1C","May 2022","Percentage_Improvement","74"
"R1C","May 2022","Count_Deterioration","10"
"R1C","May 2022","Percentage_Recovery","60"
"R1C","May 2022","Percentage_ReliableRecovery","55"
"R1F","May 2022","Count_ReferralsReceived","285"
"R1F","May 2022","Count_AccessingServices","235"
"R1F","May 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","76"
"R1F","May 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"R1F","May 2022","Count_EndedReferrals","275"
"R1F","May 2022","Count_FinishedCourseTreatment","105"
"R1F","May 2022","Percentage_Deterioration","5"
"R1F","May 2022","Percentage_Improvement","59"
"R1F","May 2022","Count_Deterioration","5"
"R1F","May 2022","Percentage_Recovery","41"
"R1F","May 2022","Percentage_ReliableRecovery","36"
"R1L","May 2022","Count_ReferralsReceived","2005"
"R1L","May 2022","Count_AccessingServices","1580"
"R1L","May 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","99"
"R1L","May 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"R1L","May 2022","Count_EndedReferrals","1790"
"R1L","May 2022","Count_FinishedCourseTreatment","620"
"R1L","May 2022","Percentage_Deterioration","5"
"R1L","May 2022","Percentage_Improvement","64"
"R1L","May 2022","Count_Deterioration","30"
"R1L","May 2022","Percentage_Recovery","51"
"R1L","May 2022","Percentage_ReliableRecovery","49"
"RAT","May 2022","Count_ReferralsReceived","2505"
"RAT","May 2022","Count_AccessingServices","1870"
"RAT","May 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","100"
"RAT","May 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RAT","May 2022","Count_EndedReferrals","2430"
"RAT","May 2022","Count_FinishedCourseTreatment","1000"
"RAT","May 2022","Percentage_Deterioration","7"
"RAT","May 2022","Percentage_Improvement","71"
"RAT","May 2022","Count_Deterioration","70"
"RAT","May 2022","Percentage_Recovery","52"
"RAT","May 2022","Percentage_ReliableRecovery","49"
"RDR","May 2022","Count_ReferralsReceived","1850"
"RDR","May 2022","Count_AccessingServices","1310"
"RDR","May 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","99"
"RDR","May 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RDR","May 2022","Count_EndedReferrals","2010"
"RDR","May 2022","Count_FinishedCourseTreatment","860"
"RDR","May 2022","Percentage_Deterioration","3"
"RDR","May 2022","Percentage_Improvement","77"
"RDR","May 2022","Count_Deterioration","30"
"RDR","May 2022","Percentage_Recovery","60"
"RDR","May 2022","Percentage_ReliableRecovery","57"
"RH5","May 2022","Count_ReferralsReceived","1200"
"RH5","May 2022","Count_AccessingServices","935"
"RH5","May 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","57"
"RH5","May 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","98"
"RH5","May 2022","Count_EndedReferrals","1145"
"RH5","May 2022","Count_FinishedCourseTreatment","450"
"RH5","May 2022","Percentage_Deterioration","4"
"RH5","May 2022","Percentage_Improvement","75"
"RH5","May 2022","Count_Deterioration","20"
"RH5","May 2022","Percentage_Recovery","60"
"RH5","May 2022","Percentage_ReliableRecovery","57"
"RHA","May 2022","Count_ReferralsReceived","790"
"RHA","May 2022","Count_AccessingServices","670"
"RHA","May 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","98"
"RHA","May 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RHA","May 2022","Count_EndedReferrals","900"
"RHA","May 2022","Count_FinishedCourseTreatment","405"
"RHA","May 2022","Percentage_Deterioration","6"
"RHA","May 2022","Percentage_Improvement","66"
"RHA","May 2022","Count_Deterioration","25"
"RHA","May 2022","Percentage_Recovery","46"
"RHA","May 2022","Percentage_ReliableRecovery","44"
"RJ8","May 2022","Count_ReferralsReceived","1135"
"RJ8","May 2022","Count_AccessingServices","915"
"RJ8","May 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","84"
"RJ8","May 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","98"
"RJ8","May 2022","Count_EndedReferrals","1285"
"RJ8","May 2022","Count_FinishedCourseTreatment","680"
"RJ8","May 2022","Percentage_Deterioration","7"
"RJ8","May 2022","Percentage_Improvement","67"
"RJ8","May 2022","Count_Deterioration","50"
"RJ8","May 2022","Percentage_Recovery","40"
"RJ8","May 2022","Percentage_ReliableRecovery","38"
"RKE","May 2022","Count_ReferralsReceived","1050"
"RKE","May 2022","Count_AccessingServices","760"
"RKE","May 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","92"
"RKE","May 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RKE","May 2022","Count_EndedReferrals","1020"
"RKE","May 2022","Count_FinishedCourseTreatment","295"
"RKE","May 2022","Percentage_Deterioration","7"
"RKE","May 2022","Percentage_Improvement","72"
"RKE","May 2022","Count_Deterioration","20"
"RKE","May 2022","Percentage_Recovery","53"
"RKE","May 2022","Percentage_ReliableRecovery","51"
"RMY","May 2022","Count_ReferralsReceived","5335"
"RMY","May 2022","Count_AccessingServices","4485"
"RMY","May 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","93"
"RMY","May 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RMY","May 2022","Count_EndedReferrals","5735"
"RMY","May 2022","Count_FinishedCourseTreatment","1725"
"RMY","May 2022","Percentage_Deterioration","6"
"RMY","May 2022","Percentage_Improvement","69"
"RMY","May 2022","Count_Deterioration","110"
"RMY","May 2022","Percentage_Recovery","52"
"RMY","May 2022","Percentage_ReliableRecovery","49"
"RP1","May 2022","Count_ReferralsReceived","1610"
"RP1","May 2022","Count_AccessingServices","1245"
"RP1","May 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","93"
"RP1","May 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"RP1","May 2022","Count_EndedReferrals","1750"
"RP1","May 2022","Count_FinishedCourseTreatment","695"
"RP1","May 2022","Percentage_Deterioration","7"
"RP1","May 2022","Percentage_Improvement","66"
"RP1","May 2022","Count_Deterioration","50"
"RP1","May 2022","Percentage_Recovery","50"
"RP1","May 2022","Percentage_ReliableRecovery","48"
"RP7","May 2022","Count_ReferralsReceived","2020"
"RP7","May 2022","Count_AccessingServices","1295"
"RP7","May 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","95"
"RP7","May 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RP7","May 2022","Count_EndedReferrals","2195"
"RP7","May 2022","Count_FinishedCourseTreatment","830"
"RP7","May 2022","Percentage_Deterioration","7"
"RP7","May 2022","Percentage_Improvement","66"
"RP7","May 2022","Count_Deterioration","60"
"RP7","May 2022","Percentage_Recovery","46"
"RP7","May 2022","Percentage_ReliableRecovery","43"
"RPG","May 2022","Count_ReferralsReceived","510"
"RPG","May 2022","Count_AccessingServices","440"
"RPG","May 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","80"
"RPG","May 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RPG","May 2022","Count_EndedReferrals","595"
"RPG","May 2022","Count_FinishedCourseTreatment","240"
"RPG","May 2022","Percentage_Deterioration","4"
"RPG","May 2022","Percentage_Improvement","70"
"RPG","May 2022","Count_Deterioration","10"
"RPG","May 2022","Percentage_Recovery","51"
"RPG","May 2022","Percentage_ReliableRecovery","49"
"RQX","May 2022","Count_ReferralsReceived","1100"
"RQX","May 2022","Count_AccessingServices","730"
"RQX","May 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","97"
"RQX","May 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RQX","May 2022","Count_EndedReferrals","1195"
"RQX","May 2022","Count_FinishedCourseTreatment","365"
"RQX","May 2022","Percentage_Deterioration","5"
"RQX","May 2022","Percentage_Improvement","70"
"RQX","May 2022","Count_Deterioration","20"
"RQX","May 2022","Percentage_Recovery","54"
"RQX","May 2022","Percentage_ReliableRecovery","48"
"RRE","May 2022","Count_ReferralsReceived","4290"
"RRE","May 2022","Count_AccessingServices","3265"
"RRE","May 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","94"
"RRE","May 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"RRE","May 2022","Count_EndedReferrals","4235"
"RRE","May 2022","Count_FinishedCourseTreatment","1965"
"RRE","May 2022","Percentage_Deterioration","5"
"RRE","May 2022","Percentage_Improvement","70"
"RRE","May 2022","Count_Deterioration","100"
"RRE","May 2022","Percentage_Recovery","53"
"RRE","May 2022","Percentage_ReliableRecovery","51"
"RRF","May 2022","Count_ReferralsReceived","155"
"RRF","May 2022","Count_AccessingServices","115"
"RRF","May 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment",NA
"RRF","May 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment",NA
"RRF","May 2022","Count_EndedReferrals",NA
"RRF","May 2022","Count_FinishedCourseTreatment",NA
"RRF","May 2022","Percentage_Deterioration",NA
"RRF","May 2022","Percentage_Improvement",NA
"RRF","May 2022","Count_Deterioration",NA
"RRF","May 2022","Percentage_Recovery",NA
"RRF","May 2022","Percentage_ReliableRecovery",NA
"RT2","May 2022","Count_ReferralsReceived","2835"
"RT2","May 2022","Count_AccessingServices","1485"
"RT2","May 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","66"
"RT2","May 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","96"
"RT2","May 2022","Count_EndedReferrals","2950"
"RT2","May 2022","Count_FinishedCourseTreatment","685"
"RT2","May 2022","Percentage_Deterioration","7"
"RT2","May 2022","Percentage_Improvement","65"
"RT2","May 2022","Count_Deterioration","50"
"RT2","May 2022","Percentage_Recovery","48"
"RT2","May 2022","Percentage_ReliableRecovery","45"
"RTD","May 2022","Count_ReferralsReceived","815"
"RTD","May 2022","Count_AccessingServices","590"
"RTD","May 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","96"
"RTD","May 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","98"
"RTD","May 2022","Count_EndedReferrals","1000"
"RTD","May 2022","Count_FinishedCourseTreatment","365"
"RTD","May 2022","Percentage_Deterioration","11"
"RTD","May 2022","Percentage_Improvement","58"
"RTD","May 2022","Count_Deterioration","40"
"RTD","May 2022","Percentage_Recovery","34"
"RTD","May 2022","Percentage_ReliableRecovery","32"
"RTQ","May 2022","Count_ReferralsReceived","1400"
"RTQ","May 2022","Count_AccessingServices","1110"
"RTQ","May 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","100"
"RTQ","May 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RTQ","May 2022","Count_EndedReferrals","1340"
"RTQ","May 2022","Count_FinishedCourseTreatment","550"
"RTQ","May 2022","Percentage_Deterioration","5"
"RTQ","May 2022","Percentage_Improvement","66"
"RTQ","May 2022","Count_Deterioration","30"
"RTQ","May 2022","Percentage_Recovery","48"
"RTQ","May 2022","Percentage_ReliableRecovery","47"
"RV9","May 2022","Count_ReferralsReceived","800"
"RV9","May 2022","Count_AccessingServices","525"
"RV9","May 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","53"
"RV9","May 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RV9","May 2022","Count_EndedReferrals","775"
"RV9","May 2022","Count_FinishedCourseTreatment","355"
"RV9","May 2022","Percentage_Deterioration","6"
"RV9","May 2022","Percentage_Improvement","63"
"RV9","May 2022","Count_Deterioration","20"
"RV9","May 2022","Percentage_Recovery","48"
"RV9","May 2022","Percentage_ReliableRecovery","44"
"RVN","May 2022","Count_ReferralsReceived","815"
"RVN","May 2022","Count_AccessingServices","675"
"RVN","May 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","95"
"RVN","May 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RVN","May 2022","Count_EndedReferrals","930"
"RVN","May 2022","Count_FinishedCourseTreatment","445"
"RVN","May 2022","Percentage_Deterioration","6"
"RVN","May 2022","Percentage_Improvement","57"
"RVN","May 2022","Count_Deterioration","25"
"RVN","May 2022","Percentage_Recovery","31"
"RVN","May 2022","Percentage_ReliableRecovery","29"
"RW1","May 2022","Count_ReferralsReceived","2215"
"RW1","May 2022","Count_AccessingServices","1660"
"RW1","May 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","96"
"RW1","May 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"RW1","May 2022","Count_EndedReferrals","2200"
"RW1","May 2022","Count_FinishedCourseTreatment","875"
"RW1","May 2022","Percentage_Deterioration","4"
"RW1","May 2022","Percentage_Improvement","63"
"RW1","May 2022","Count_Deterioration","35"
"RW1","May 2022","Percentage_Recovery","51"
